coord_x,coord_y,collar,roots,tree_crown,trunk
1915328.04667,4222411.89441,0,0,1,0
1914750.19551,4222427.8314,0,0,0,1
1912660.0719,4221816.85623,0,0,1,0
1913464.16435,4225677.8298,1,0,0,0
1913637.11587,4223335.34269,1,0,0,0
1915344.24402,4224785.72765,0,0,0,1
1913484.23829,4225621.51754,0,0,1,1
1915326.19773,4225377.72282,0,0,1,0
1914466.4372,4224316.69829,0,1,1,0
1913968.52915,4223256.41053,0,1,0,0
1914939.1056,4222415.73776,0,0,0,1
1915267.68486,4225208.06034,0,0,1,0
1913970.03,4221718.56759,0,0,1,0
1913783.91577,4223607.86593,0,0,1,0
1915313.5478,4225383.58796,0,0,1,0
1914273.87527,4224082.1229,0,0,0,1
1915557.07015,4223289.11355,1,0,0,0
1914771.71205,4222435.94254,0,0,0,1
1915472.94487,4224456.60292,0,0,1,0
1915358.61932,4225192.60559,0,0,1,0
1912964.57028,4225789.10667,0,0,1,0
1915232.73168,4221783.4376,1,1,1,0
1914454.7071,4224305.57075,0,1,1,0
1915308.66905,4221701.81569,0,0,0,1
1913240.67931,4222975.28361,1,1,1,0
1914423.3715,4221400.70723,0,0,0,1
1912631.0326,4222062.58972,1,0,1,1
1914919.59375,4224404.17604,0,0,1,1
1914342.9649,4221947.00056,0,0,0,1
1914907.37293,4224435.84503,0,1,0,0
1914373.05104,4221948.97914,0,0,1,0
1913845.79351,4223160.32323,0,0,1,0
1914383.4645,4224094.95854,0,0,1,0
1915347.42474,4222121.13871,0,0,1,0
1914455.95314,4221714.45342,0,0,0,1
1914878.02965,4223926.53501,0,0,1,0
1913454.40797,4225239.86597,0,0,1,1
1913794.29051,4223658.82513,0,0,0,1
1915478.01994,4222990.42918,0,0,1,0
1912863.28471,4224981.61192,1,1,0,0
1915666.63225,4223122.00125,0,0,0,1
1915414.0351,4224595.22636,0,0,1,0
1913610.51286,4223282.74668,1,0,0,1
1916057.17874,4223189.64359,1,0,0,0
1915620.04851,4224599.55496,0,0,1,0
1912396.64005,4222580.08373,0,0,1,0
1915119.80302,4224938.65108,0,0,1,0
1915695.74627,4223021.25639,0,0,1,0
1914318.77702,4221966.22162,0,0,1,0
1913853.04245,4223274.90775,0,0,0,1
1915471.27117,4223340.50258,0,0,1,0
1913853.85736,4224700.10948,1,1,0,0
1914942.44517,4222602.75966,1,1,0,0
1914864.8412,4222720.30297,0,0,1,0
1912945.61976,4221421.13332,0,0,1,0
1915000.93413,4222815.33641,1,0,0,0
1914955.73924,4224765.71131,0,1,0,0
1914576.19234,4221907.12945,0,0,1,1
1912584.52567,4221701.89913,1,0,1,1
1915499.78472,4225029.68716,0,0,1,0
1915464.15173,4224497.29431,0,0,1,0
1912638.80585,4221682.00473,1,1,1,1
1915681.44376,4223781.58028,0,1,0,0
1914849.41646,4221511.62841,0,0,1,1
1914471.13711,4223839.35265,0,1,0,0
1912683.30897,4221771.63938,1,1,0,0
1915223.32777,4221589.77929,0,0,0,1
1914714.00554,4225396.26755,0,0,1,0
1914121.23788,4221777.97414,0,0,1,0
1914496.95495,4222100.89847,1,0,0,0
1914523.16872,4223823.16334,0,1,0,0
1914235.63666,4221929.8974,0,0,0,1
1914218.88139,4221961.34097,0,0,1,0
1914372.8586,4224096.38511,0,0,1,1
1914715.22271,4222013.26265,1,1,0,1
1914078.09356,4223136.32923,0,0,1,0
1914823.45268,4224917.42098,0,0,0,1
1915693.97655,4225091.64981,1,0,1,0
1914771.46546,4222407.11757,0,0,1,0
1914183.86865,4224334.86653,0,0,0,1
1915249.26936,4225383.49396,0,0,1,0
1915220.39247,4224876.46232,0,0,1,0
1914463.33569,4221759.35403,0,0,0,1
1915469.05223,4223270.7251,0,0,1,0
1914841.88103,4222027.10799,0,0,1,0
1915505.13847,4222938.01018,0,0,0,1
1915298.96992,4224725.76927,0,0,1,0
1914885.64699,4225270.4232,0,0,0,1
1914969.85113,4222706.75112,0,0,1,0
1914035.25594,4222678.06162,0,0,1,0
1913256.11244,4224530.28903,0,0,1,0
1916108.77834,4223187.28431,0,0,1,0
1913168.57097,4222749.39622,0,0,1,0
1912637.18494,4223032.32752,0,0,1,0
1913608.64119,4223273.18184,0,0,0,1
1914753.66812,4222416.35445,0,0,1,0
1914576.11625,4221800.13569,0,0,1,0
1915212.49228,4221656.34852,0,0,1,0
1915687.90852,4225383.57748,0,0,1,0
1913790.50277,4223293.64197,0,1,0,1
1913930.29698,4221722.8349,0,0,1,0
1915785.22188,4223091.80612,0,0,1,0
1913068.05428,4221991.45016,0,0,1,0
1915138.38575,4224664.63825,0,0,1,0
1913615.83888,4224799.76261,0,0,1,1
1912833.60066,4221849.46629,0,0,1,0
1915506.9261,4222934.0276,0,0,0,1
1916152.13424,4223248.16237,0,0,1,0
1912490.98553,4222392.94194,0,0,1,0
1913700.46802,4225144.08765,0,0,1,1
1914170.00692,4221847.82882,0,0,1,0
1912639.83981,4221724.63152,1,0,1,1
1914233.39445,4221969.08097,0,0,1,1
1914802.52917,4222280.09397,0,0,0,1
1914115.64348,4221469.97965,0,0,1,0
1914227.55653,4221969.79379,0,0,0,1
1915132.82848,4224993.89138,0,0,1,0
1915546.42231,4223230.46275,0,0,0,1
1914912.57139,4222535.35069,0,0,1,0
1912544.54266,4221823.16666,0,0,1,0
1915381.014,4224635.19255,0,0,1,0
1914367.75763,4222278.81219,0,0,0,1
1912502.78067,4222543.91626,1,0,0,1
1912835.12275,4221828.09418,0,0,0,1
1913404.46631,4224699.54578,0,0,1,0
1915075.68111,4222834.59088,0,0,1,0
1914009.31,4222418.33,0,1,1,1
1913143.48184,4223575.63584,0,0,0,1
1914636.78129,4222087.62421,0,0,1,0
1914681.83147,4222138.29398,0,0,1,0
1915336.943,4225149.0312,1,0,1,0
1914261.05912,4221993.30831,0,0,0,1
1915213.201,4223082.84208,1,0,0,1
1915358.9991,4225227.80028,0,0,1,0
1913965.10434,4223174.81022,0,0,1,0
1912661.10487,4223069.95335,0,1,0,0
1914911.98247,4222550.12348,0,0,1,0
1913891.25107,4224628.09169,0,1,0,0
1915794.40845,4224492.04769,0,0,1,0
1914451.0111,4223924.8272,0,0,0,1
1913708.49612,4225187.58749,0,1,0,0
1915298.83859,4224726.92013,0,0,1,0
1914231.4063,4222036.08258,0,0,1,0
1913485.42949,4225364.31802,1,0,1,1
1915425.07174,4223317.16441,0,0,1,1
1914232.87222,4222747.35299,0,0,1,1
1912639.6104,4223143.45676,0,0,1,0
1915190.776,4223128.88347,0,0,1,0
1915875.63742,4223125.4662,0,0,1,1
1915677.92755,4223120.08685,0,0,0,1
1913325.05085,4222386.25769,0,0,1,0
1913969.60643,4221969.91334,0,0,0,1
1916080.60429,4223216.31129,0,0,1,1
1913642.81542,4221674.01308,0,0,1,0
1912629.88833,4221896.46158,1,0,1,1
1915297.01846,4222348.79357,0,0,1,0
1914062.13018,4222631.93308,0,0,0,1
1914444.77118,4221404.92425,0,0,0,1
1914001.42253,4222418.39826,0,0,0,1
1912996.55328,4223038.18269,0,0,1,0
1914863.67808,4221505.42187,0,0,1,1
1914998.88831,4220574.10303,0,0,0,1
1913451.78734,4225245.05606,0,0,1,0
1914858.42473,4222337.9395,0,1,0,0
1915553.5306,4224646.24,0,0,1,0
1912696.39149,4223094.0352,0,1,0,0
1913564.13006,4225214.15391,1,0,1,1
1915091.0447,4222785.83778,1,0,1,0
1913448.40611,4225579.48697,0,0,1,0
1913861.56432,4223209.91806,0,1,0,0
1914548.52706,4221744.1702,1,1,0,1
1915600.53529,4224591.46353,1,0,1,0
1914865.10848,4222338.54919,0,1,0,0
1915257.25146,4222824.88077,0,0,0,1
1915044.33697,4224629.08424,0,0,0,1
1913410.58478,4225605.63528,0,0,1,0
1913504.48639,4223631.63049,0,0,0,1
1913460.9739,4225417.67562,1,0,1,0
1916166.01396,4223273.07049,0,0,0,1
1913468.80952,4225578.44167,0,0,1,1
1913386.22922,4225631.99431,0,0,1,0
1914486.88825,4224048.54534,0,0,1,0
1914421.72735,4221403.84666,0,0,0,1
1915559.56339,4222299.28261,1,1,0,1
1915346.43262,4224698.97462,0,0,0,1
1913085.5251,4222098.36834,1,0,1,1
1912483.43131,4222161.2347,1,0,0,0
1913717.62925,4225250.67991,0,0,1,0
1915233.32793,4222705.42086,0,0,0,1
1913386.96946,4225375.86606,1,0,1,1
1914636.95166,4222082.3535,0,0,1,0
1915455.31093,4223583.83668,0,0,1,0
1915135.50318,4224673.02994,0,0,1,0
1915242.67854,4223147.40229,0,0,0,1
1915246.16237,4225123.51716,0,0,1,1
1913224.22483,4224243.33312,0,0,1,0
1913803.38296,4223130.26552,0,1,0,0
1913708.76233,4223155.18323,0,0,0,1
1914913.87887,4221347.58752,0,0,1,1
1914717.01368,4225398.73564,0,0,1,0
1914253.86128,4224508.46527,0,0,1,0
1913507.35511,4224127.37523,0,0,0,1
1915540.34623,4224340.81873,0,1,0,0
1915699.71561,4225110.70428,1,0,1,0
1914962.63062,4225231.67912,0,0,1,0
1915326.01474,4225107.56868,1,1,1,0
1913092.1722,4222219.64564,0,0,1,0
1913816.21029,4225073.11601,1,1,1,1
1915460.7256,4223313.09392,0,0,0,1
1913147.90438,4222340.02115,0,0,1,0
1915366.78528,4224594.83278,0,0,0,1
1915299.11914,4224795.0687,1,0,0,1
1912465.85559,4222411.70842,0,0,1,1
1914985.07275,4220604.41568,1,0,0,1
1915448.9028,4222720.5975,0,0,0,1
1912517.78984,4222148.1022,0,0,1,0
1914649.56685,4221721.31807,0,0,1,0
